,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
233244,GBR,Europe,United Kingdom,2021-11-12,9487302.0,38900.0,35055.143,170812.0,146.0,160.571,140534.018,576.22,519.267,2530.213,2.163,2.379,1.02,989.0,14.65,8695.0,128.798,,,6576.0,97.409,332163532.0,863602.0,4936.956,12.836,918285.0,13.648,0.0383,26.1,tests performed,108693992.0,50526039.0,45986536.0,12181417.0,414160.0,430072.0,161.01,74.84,68.12,18.04,6371.0,46556.0,0.069,43.61,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233245,GBR,Europe,United Kingdom,2021-11-13,9524971.0,37669.0,36129.286,170964.0,152.0,157.857,141092.003,557.985,535.178,2532.465,2.252,2.338,1.02,974.0,14.428,8558.0,126.768,,,6523.0,96.624,332836389.0,672857.0,4946.957,10.001,920208.0,13.677,0.0394,25.4,tests performed,109213829.0,50559566.0,46010861.0,12643402.0,519837.0,435173.0,161.78,74.89,68.16,18.73,6446.0,46096.0,0.068,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233246,GBR,Europe,United Kingdom,2021-11-14,9561099.0,36128.0,37027.143,171098.0,134.0,154.0,141627.162,535.159,548.478,2534.45,1.985,2.281,1.03,979.0,14.502,8645.0,128.057,,,6443.0,95.439,333770425.0,934036.0,4960.839,13.883,925642.0,13.758,0.0402,24.9,tests performed,109471164.0,50582504.0,46027909.0,12860751.0,257335.0,436173.0,162.16,74.93,68.18,19.05,6461.0,45681.0,0.068,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,127289.8,11.14,16.74,1885.52519921215
233247,GBR,Europe,United Kingdom,2021-11-15,9600369.0,39270.0,38068.286,171269.0,171.0,155.429,142208.863,581.701,563.9,2536.983,2.533,2.302,1.03,968.0,14.339,8803.0,130.398,,,6267.0,92.832,334777150.0,1006725.0,4975.802,14.963,923806.0,13.731,0.0414,24.2,tests performed,109807847.0,50614550.0,46045964.0,13147333.0,336683.0,436913.0,162.66,74.97,68.21,19.47,6472.0,45465.0,0.067,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233248,GBR,Europe,United Kingdom,2021-11-16,9637190.0,36821.0,38644.857,171435.0,166.0,156.714,142754.287,545.424,572.441,2539.442,2.459,2.321,1.04,938.0,13.894,8526.0,126.294,,,6176.0,91.484,335627736.0,850586.0,4988.445,12.642,918071.0,13.645,0.0423,23.7,tests performed,110206709.0,50645981.0,46065838.0,13494890.0,398862.0,436561.0,163.25,75.02,68.24,19.99,6467.0,44264.0,0.066,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233249,GBR,Europe,United Kingdom,2021-11-17,9675058.0,37868.0,38436.714,171562.0,127.0,150.571,143315.22,560.933,569.357,2541.323,1.881,2.23,1.04,935.0,13.85,8277.0,122.606,,,6054.0,89.677,336752464.0,1124728.0,5005.161,16.717,929271.0,13.812,0.0415,24.1,tests performed,110646342.0,50679073.0,46087958.0,13879311.0,439633.0,399481.0,163.9,75.07,68.27,20.56,5917.0,31965.0,0.047,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233250,GBR,Europe,United Kingdom,2021-11-18,9721916.0,46858.0,39073.429,171693.0,131.0,146.714,144009.32,694.101,578.789,2543.263,1.94,2.173,1.05,923.0,13.672,8178.0,121.14,,,5932.0,87.87,337796600.0,1044136.0,5020.68,15.519,928096.0,13.794,0.0423,23.7,tests performed,111082929.0,50707953.0,46108608.0,14266368.0,436587.0,400442.0,164.55,75.11,68.3,21.13,5932.0,30893.0,0.046,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233251,GBR,Europe,United Kingdom,2021-11-19,9766153.0,44237.0,39835.857,171835.0,142.0,146.143,144664.597,655.276,590.083,2545.367,2.103,2.165,1.05,911.0,13.495,8126.0,120.369,,,5815.0,86.137,338694099.0,897499.0,5034.02,13.34,932938.0,13.866,0.0429,23.3,tests performed,111495504.0,50735037.0,46130215.0,14630252.0,412575.0,400216.0,165.16,75.15,68.33,21.67,5928.0,29857.0,0.044,43.6,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233252,GBR,Europe,United Kingdom,2021-11-20,9806034.0,39881.0,40151.857,171978.0,143.0,144.857,145255.348,590.751,594.764,2547.485,2.118,2.146,1.06,908.0,13.45,8006.0,118.592,,,5772.0,85.5,339421549.0,727450.0,5044.832,10.812,940737.0,13.982,0.0428,23.3,tests performed,112008774.0,50761050.0,46154408.0,15093316.0,513270.0,399278.0,165.92,75.19,68.37,22.36,5914.0,28783.0,0.043,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233253,GBR,Europe,United Kingdom,2021-11-21,9845492.0,39458.0,40627.571,172099.0,121.0,143.0,145839.834,584.486,601.81,2549.277,1.792,2.118,1.06,913.0,13.524,8101.0,119.999,,,5722.0,84.759,340503731.0,1082182.0,5060.917,16.085,961901.0,14.297,0.0424,23.6,tests performed,112277085.0,50777474.0,46168300.0,15331311.0,268311.0,400846.0,166.31,75.22,68.39,22.71,5938.0,27853.0,0.041,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,129156.3,11.19,15.7,1913.17339085303
233254,GBR,Europe,United Kingdom,2021-11-22,9889926.0,44434.0,41365.286,172230.0,131.0,137.286,146498.028,658.194,612.738,2551.218,1.94,2.034,1.06,928.0,13.746,8197.0,121.421,,,5626.0,83.337,341571292.0,1067561.0,5076.784,15.867,970592.0,14.426,0.0428,23.4,tests performed,112627026.0,50800732.0,46186817.0,15639477.0,349941.0,402740.0,166.83,75.25,68.42,23.17,5966.0,26597.0,0.039,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233255,GBR,Europe,United Kingdom,2021-11-23,9932408.0,42482.0,42174.0,172380.0,150.0,135.0,147127.308,629.28,624.717,2553.44,2.222,2.0,1.06,919.0,13.613,7983.0,118.251,,,5507.0,81.574,342552669.0,981377.0,5091.37,14.586,989276.0,14.704,0.0428,23.4,tests performed,113041002.0,50827554.0,46208819.0,16004629.0,413976.0,404899.0,167.45,75.29,68.45,23.71,5998.0,25939.0,0.038,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233256,GBR,Europe,United Kingdom,2021-11-24,9974843.0,42435.0,42826.429,172504.0,124.0,134.571,147755.891,628.583,634.382,2555.277,1.837,1.993,1.06,928.0,13.746,7736.0,114.592,,,5551.0,82.226,343664223.0,1111554.0,5107.891,16.521,987394.0,14.676,0.0436,22.9,tests performed,113467966.0,50852133.0,46232258.0,16383575.0,426964.0,403089.0,168.08,75.33,68.48,24.27,5971.0,24723.0,0.037,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233257,GBR,Europe,United Kingdom,2021-11-25,10021497.0,46654.0,42797.286,172645.0,141.0,136.0,148446.97,691.079,633.95,2557.365,2.089,2.015,1.07,925.0,13.702,7727.0,114.459,,,5484.0,81.234,344788100.0,1123877.0,5124.595,16.704,998786.0,14.845,0.0431,23.2,tests performed,113910449.0,50875712.0,46255081.0,16779656.0,442483.0,403931.0,168.73,75.36,68.52,24.86,5983.0,23966.0,0.036,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233258,GBR,Europe,United Kingdom,2021-11-26,10070841.0,49344.0,43526.857,172777.0,132.0,134.571,149177.896,730.925,644.757,2559.32,1.955,1.993,1.07,925.0,13.702,7628.0,112.992,,,5443.0,80.626,345700009.0,911909.0,5138.149,13.554,1000844.0,14.876,0.0437,22.9,tests performed,114321190.0,50896026.0,46278746.0,17146418.0,410741.0,403669.0,169.34,75.39,68.55,25.4,5979.0,22998.0,0.034,43.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233259,GBR,Europe,United Kingdom,2021-11-27,10110408.0,39567.0,43482.0,172901.0,124.0,131.857,149763.996,586.1,644.093,2561.157,1.837,1.953,1.07,911.0,13.495,7473.0,110.696,,,5425.0,80.36,346432657.0,732648.0,5149.038,10.889,1001587.0,14.887,0.0436,22.9,tests performed,114842975.0,50919834.0,46311612.0,17611529.0,521785.0,404886.0,170.12,75.43,68.6,26.09,5998.0,22683.0,0.034,43.58,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233260,GBR,Europe,United Kingdom,2021-11-28,10146915.0,36507.0,43060.429,173045.0,144.0,135.143,150304.769,540.773,637.848,2563.29,2.133,2.002,1.07,919.0,13.613,7504.0,111.156,,,5382.0,79.723,347457122.0,1024465.0,5164.265,15.227,993342.0,14.764,0.0436,22.9,tests performed,115179248.0,50941327.0,46341057.0,17896864.0,336273.0,414595.0,170.61,75.46,68.64,26.51,6141.0,23408.0,0.035,43.58,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,130417.6,11.18,10.59,1931.85684336663
233261,GBR,Europe,United Kingdom,2021-11-29,10189059.0,42144.0,42733.286,173189.0,144.0,137.0,150929.041,624.273,633.002,2565.423,2.133,2.029,1.08,916.0,13.569,7735.0,114.577,,,5448.0,80.7,348558451.0,1101329.0,5180.634,16.369,998166.0,14.836,0.043,23.2,tests performed,115546402.0,50963718.0,46367149.0,18215535.0,367154.0,417054.0,171.16,75.49,68.68,26.98,6178.0,23284.0,0.034,43.58,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233262,GBR,Europe,United Kingdom,2021-11-30,10228772.0,39713.0,42337.714,173311.0,122.0,133.0,151517.304,588.263,627.142,2567.231,1.807,1.97,1.08,931.0,13.791,7746.0,114.74,,,5503.0,81.515,349617186.0,1058735.0,5196.37,15.736,1009217.0,15.0,0.0422,23.7,tests performed,116001687.0,50994257.0,46399306.0,18608124.0,455285.0,422955.0,171.83,75.54,68.73,27.56,6265.0,23815.0,0.035,43.58,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233263,GBR,Europe,United Kingdom,2021-12-01,10276007.0,47235.0,43023.429,173449.0,138.0,135.0,152216.989,699.685,637.3,2569.275,2.044,2.0,1.09,895.0,13.258,7418.0,109.882,,,5420.0,80.286,350844942.0,1227756.0,5214.618,18.248,1025817.0,15.247,0.0422,23.7,tests performed,116467922.0,51020285.0,46431662.0,19015975.0,466235.0,428565.0,172.52,75.58,68.78,28.17,6348.0,24022.0,0.036,43.58,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233264,GBR,Europe,United Kingdom,2021-12-02,10329074.0,53067.0,43939.571,173572.0,123.0,132.429,153003.063,786.074,650.87,2571.097,1.822,1.962,1.1,895.0,13.258,7490.0,110.948,,,5486.0,81.263,352073576.0,1228634.0,5232.88,18.261,1040782.0,15.469,0.0424,23.6,tests performed,116945656.0,51046133.0,46462638.0,19436885.0,477734.0,433601.0,173.23,75.61,68.82,28.79,6423.0,24346.0,0.036,43.57,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233265,GBR,Europe,United Kingdom,2021-12-03,10379647.0,50573.0,44115.143,173719.0,147.0,134.571,153752.194,749.13,653.471,2573.274,2.177,1.993,1.1,900.0,13.332,7398.0,109.585,,,5488.0,81.293,353170893.0,1097317.0,5249.189,16.309,1067269.0,15.863,0.0415,24.1,tests performed,117387709.0,51069397.0,46492449.0,19825863.0,442053.0,438074.0,173.88,75.65,68.87,29.37,6489.0,24767.0,0.037,43.57,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233266,GBR,Europe,United Kingdom,2021-12-04,10421104.0,41457.0,44385.143,173882.0,163.0,140.143,154366.29,614.096,657.471,2575.689,2.414,2.076,1.11,895.0,13.258,7254.0,107.452,,,5523.0,81.811,354046321.0,875428.0,5262.2,13.012,1087666.0,16.166,0.041,24.4,tests performed,117917037.0,51096311.0,46530247.0,20290479.0,529328.0,439152.0,174.67,75.69,68.92,30.06,6505.0,25211.0,0.037,43.57,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
